playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,Name,Mitchell-Report,Positive-Test
meekev01,0,7,11,179,0,0,0,4,588,165,79,15,101,160,9,14,8,0,844,52,90,11,3,3.6275510204,Evan Meek,0,0
meekijo01,0,153,133,324,308,270,9,2,7810,2831,1177,67,1058,900,,114,31,0,857,16,1704,,,4.0690140845,Jouett Meekin,0,0
meinehe01,0,66,50,165,132,60,7,3,2998,1125,439,47,287,199,,17,25,1,4353,19,526,,,3.9536357572,Heinie Meine,0,0
mejiaje01,0,9,14,113,18,0,0,28,550,196,75,16,76,162,11,14,7,0,813,59,81,4,5,3.6818181818,Jenrry Mejia,0,1
melanma01,0,19,16,369,0,0,0,121,1127,310,116,22,89,342,10,20,16,0,1516,207,132,5,6,2.7790594499,Mark Melancon,0,0
melenjo01,0,16,14,109,12,0,0,3,662,197,85,27,60,172,15,5,7,3,911,37,90,,,3.4667673716,Jose Melendez,0,0
meltocl01,0,86,80,272,179,65,13,16,4361,1446,552,79,431,660,,17,22,1,6159,54,669,,,3.4175647787,Cliff Melton,0,0
meltoru01,0,30,50,162,87,25,6,5,2112,624,283,22,395,363,,22,13,1,3061,47,331,,,3.6178977273,Rube Melton,0,0
mendolu01,0,16,25,90,56,0,0,1,1077,415,215,38,140,208,7,21,25,3,1600,13,239,4,14,5.3899721448,Luis Mendoza,0,0
mendora01,0,59,40,342,62,2,2,16,2391,891,381,82,181,463,23,14,35,3,3422,76,412,7,13,4.3023839398,Ramiro Mendoza,0,0
menefjo01,0,58,70,139,125,111,7,0,3334,1289,471,19,273,293,,19,30,0,615,13,707,,,3.8143371326,Jock Menefee,0,0
mercahe01,0,5,4,112,3,0,0,1,374,117,63,15,75,127,3,10,4,1,559,25,67,3,6,4.5481283422,Hector Mercado,0,0
mercejo02,0,33,39,145,79,5,1,0,1749,617,308,75,223,310,8,13,21,4,2530,18,336,9,15,4.7547169811,Jose Mercedes,0,0
mercewi01,0,131,164,333,298,251,11,10,7411,3070,1096,64,754,528,,43,92,0,0,31,1744,,,3.992983403,Win Mercer,0,0
merckke01,0,74,67,692,150,2,1,25,3976,1307,612,154,607,917,47,55,32,15,5792,157,676,17,8,4.1559356137,Kent Mercker,1,0
meredcl01,0,14,14,286,0,0,0,1,850,300,114,24,80,189,19,9,12,3,1197,83,125,8,10,3.6211764706,Cla Meredith,0,0
meridro01,0,5,2,51,0,0,0,1,226,86,40,11,39,46,10,1,1,0,340,8,48,,,4.7787610619,Ron Meridith,0,0
merriji01,0,81,86,297,192,56,9,7,4449,1468,602,160,322,932,45,32,25,1,6168,48,657,,,3.6534052596,Jim Merritt,0,0
mesajo01,0,80,109,1022,95,6,2,321,4646,1629,750,151,651,1038,57,75,55,5,6804,633,811,27,26,4.3585880327,Jose Mesa,0,0
messean01,0,130,99,344,295,98,27,15,6691,1719,709,174,831,1625,44,70,40,7,9120,30,812,,,2.8610073233,Andy Messersmith,0,0
messera01,0,4,12,173,0,0,0,2,554,225,100,21,80,120,15,6,3,0,844,49,104,13,10,4.8736462094,Randy Messenger,0,0
metivde01,0,7,7,54,13,4,0,4,503,239,107,5,75,24,,2,7,0,801,23,125,,,5.7435387674,Dewey Metivier,0,0
metzgbu01,0,18,9,191,1,0,0,23,880,289,122,23,140,175,35,2,6,2,1286,112,133,,,3.7431818182,Butch Metzger,0,0
meyerda02,0,3,9,103,7,0,0,2,341,119,69,16,57,92,3,5,3,0,516,19,81,5,5,5.4633431085,Dan Meyer,0,0
meyerja01,0,24,34,202,24,4,0,21,1365,385,198,49,244,375,24,18,10,0,1965,98,225,,,3.9164835165,Jack Meyer,0,0
meyerru01,0,94,73,319,219,65,13,5,4594,1606,679,136,541,672,10,36,15,5,6570,47,761,,,3.9906399652,Russ Meyer,0,0
micelda01,0,43,52,631,9,0,0,39,2102,684,349,93,310,632,47,43,20,4,3069,225,383,16,9,4.4828734539,Dan Miceli,0,0
michach01,0,10,15,61,24,0,0,1,574,228,100,27,85,87,9,3,17,7,872,10,109,8,5,4.7038327526,Chris Michalak,0,0
middlji01,0,7,12,51,10,2,0,8,473,184,79,6,52,40,,4,3,1,710,28,101,,,4.5095137421,Jim Middleton,0,0
mielkga01,0,1,3,79,0,0,0,1,281,97,37,10,41,42,8,2,4,0,405,17,37,,,3.5551601423,Gary Mielke,0,0
mijarjo01,0,6,11,324,0,0,0,0,777,257,93,21,103,229,11,9,13,0,1132,63,105,9,11,3.2316602317,Jose Mijares,0,0
mikkepe01,0,45,40,364,3,0,0,49,1960,576,245,59,250,436,52,26,30,1,2762,189,288,,,3.375,Pete Mikkelsen,0,0
milacbo01,0,39,47,143,125,8,5,1,2387,817,387,85,301,387,17,13,6,5,3424,4,415,,,4.3774612484,Bob Milacki,0,0
mileywa01,0,49,46,138,134,1,0,0,2497,850,365,81,260,646,7,39,14,2,3531,0,388,28,17,3.9467360833,Wade Miley,0,0
miljujo01,0,29,26,127,45,15,2,5,1372,526,199,16,173,166,,10,11,2,2054,56,249,,,3.916180758,Johnny Miljus,0,0
millean01,0,33,40,319,66,0,0,37,1663,533,283,50,289,590,11,34,33,2,2491,91,318,34,26,4.5947083584,Andrew Miller,0,0
millebo02,0,42,42,261,69,23,6,15,2466,889,362,72,247,263,24,20,16,4,3547,79,406,,,3.9635036496,Bob Miller,0,0
millebo03,0,6,8,86,8,1,0,2,566,206,99,15,92,75,3,7,4,0,837,48,114,,,4.722614841,Bob Miller,0,0
millebo04,0,69,81,694,99,7,0,51,4654,1487,581,101,608,895,111,62,32,3,6623,290,679,,,3.3706489042,Bob Miller,0,0
milledy01,0,23,17,251,1,0,0,22,1396,459,167,35,177,235,25,11,9,4,1979,138,184,,,3.2299426934,Dyar Miller,0,0
millefr02,0,52,66,163,127,68,14,4,3030,944,338,21,254,359,,17,29,0,4152,28,423,,,3.0118811881,Frank Miller,0,0
milleja02,0,60,58,200,139,58,8,3,3209,1260,486,33,340,305,,1,37,2,4741,33,582,,,4.0891243378,Jake Miller,0,0
milleji02,0,2,3,50,0,0,0,1,202,61,26,10,39,59,4,2,4,0,303,28,29,1,5,3.4752475248,Jim Miller,0,0
milleju01,0,24,14,216,33,0,0,0,1127,377,201,49,187,300,18,19,23,4,1656,33,217,10,20,4.8154392192,Justin Miller,0,0
millema02,0,6,1,100,0,0,0,2,318,82,32,4,44,95,11,2,11,2,432,24,35,2,4,2.7169811321,Matt Miller,0,0
millero01,0,39,45,102,88,74,6,5,2318,808,296,10,229,198,,19,32,0,922,13,413,,,3.4477998274,Roscoe Miller,0,0
millesh01,0,32,35,102,96,4,4,0,1726,504,206,55,207,483,12,11,14,2,2400,1,227,22,11,3.2224797219,Shelby Miller,0,0
millest01,0,105,103,704,93,24,5,154,5082,1522,610,140,600,1164,114,25,39,3,7083,405,697,,,3.240850059,Stu Miller,0,0
milletr01,0,7,18,203,14,0,0,1,802,331,150,27,113,199,11,16,3,0,1222,44,173,1,7,5.0498753117,Travis Miller,0,0
milletr02,0,18,17,694,5,0,0,11,1570,521,243,54,237,434,28,22,43,0,2322,133,264,18,14,4.1789808917,Trever Miller,0,0
millewa04,0,62,46,151,147,5,1,0,2683,838,407,108,377,749,15,25,27,0,3833,2,443,35,23,4.0957882967,Wade Miller,0,0
millibo01,0,13,6,61,13,3,0,4,541,152,72,25,60,90,,5,2,0,746,18,83,,,3.5933456562,Bob Milliken,0,0
millsal01,0,39,32,474,5,0,0,15,1908,577,291,83,395,456,46,32,21,0,2819,153,306,0,0,4.1179245283,Alan Mills,0,0
millsle01,0,15,30,96,48,21,1,2,1305,453,293,40,302,267,,20,19,1,2058,27,325,,,6.0620689655,Lefty Mills,0,0
millwke01,0,169,152,451,443,22,6,0,8161,2770,1243,296,843,2083,46,67,74,4,11616,3,1357,85,42,4.1123636809,Kevin Millwood,0,0
milnaal01,0,57,58,188,127,49,10,7,2989,1043,463,43,495,350,,21,7,2,4430,38,551,,,4.1823352292,Al Milnar,0,0
milonto01,0,41,28,110,106,2,0,1,1857,651,273,84,152,444,9,6,14,0,2630,2,311,13,20,3.9693053312,Tommy Milone,0,0
miltoer01,0,89,85,271,270,9,4,0,4747,1665,878,267,453,1127,14,29,35,0,6826,0,935,39,32,4.9938908784,Eric Milton,0,0
mimbsmi01,0,12,19,73,37,2,1,1,794,274,148,29,143,178,4,20,11,0,1197,8,163,,,5.0327455919,Mike Mimbs,0,0
minarru01,0,6,9,70,13,3,1,3,510,169,88,24,89,70,11,6,5,0,756,28,107,,,4.6588235294,Rudy Minarcin,0,0
minerza01,0,25,22,173,38,1,0,1,1157,408,182,39,162,237,10,9,10,0,1681,24,198,14,8,4.2471910112,Zach Miner,0,0
minetcr01,0,1,7,55,15,0,0,1,435,162,87,19,72,76,4,4,6,1,664,18,104,,,5.4,Craig Minetto,0,0
mingost01,0,18,33,385,2,0,0,42,1754,544,197,45,225,329,53,16,18,1,2491,173,237,,,3.0324971494,Steve Mingori,0,0
minnepa01,0,69,84,253,169,64,9,10,3931,1428,574,122,393,481,12,17,10,5,5617,44,656,,,3.9425082676,Paul Minner,0,0
minorbl01,0,13,10,157,0,0,0,5,675,231,110,29,70,184,8,16,7,0,957,45,115,,,4.4,Blas Minor,0,0
minormi01,0,38,36,111,110,1,0,0,1958,639,297,82,187,566,16,15,14,0,2731,1,311,23,20,4.095505618,Mike Minor,0,0
mintogr01,0,59,65,710,7,0,0,150,3392,1082,389,43,483,479,131,56,16,9,4810,415,452,,,3.0964033019,Greg Minton,0,0
mirabpa01,0,19,29,298,33,3,1,13,1499,526,247,43,239,258,29,17,13,1,2236,88,284,,,4.4489659773,Paul Mirabella,0,0
miranan01,0,17,21,116,47,3,0,2,1090,355,180,41,206,243,12,22,7,4,1608,11,202,,,4.4587155963,Angel Miranda,0,0
mischpa01,0,4,15,78,24,1,1,0,602,227,107,28,57,116,7,2,9,1,877,14,114,10,9,4.7990033223,Pat Misch,0,0
mitchcl01,0,125,139,390,278,145,12,9,6651,2613,1016,116,624,543,,38,52,4,9686,77,1215,,,4.1244925575,Clarence Mitchell,0,0
mitchfr01,0,31,49,97,86,71,2,1,2155,806,327,16,303,216,,34,54,5,2165,11,469,,,4.0969837587,Fred Mitchell,0,0
mitchjo02,0,9,14,51,37,1,0,0,720,272,116,14,93,107,7,13,5,1,1064,3,138,,,4.35,John Mitchell,0,0
mitchpa01,0,32,39,125,96,11,4,1,1864,673,307,76,191,277,9,12,8,2,2674,14,341,,,4.446888412,Paul Mitchell,0,0
mitchro01,0,32,37,122,67,47,7,5,2026,734,257,14,177,204,,14,23,1,2800,39,360,,,3.4249753208,Roy Mitchell,0,0
mitchwi01,0,84,92,276,190,93,16,4,4896,1464,522,14,605,921,,48,75,6,6796,64,725,,,2.8786764706,Willie Mitchell,0,0
mitrese01,0,13,30,143,64,1,1,1,1364,525,263,54,151,265,10,22,30,1,2028,40,290,14,22,5.2060117302,Sergio Mitre,0,0
mizelvi01,0,90,88,268,230,61,15,0,4586,1434,654,143,680,918,43,19,28,4,6606,14,725,,,3.8504143044,Vinegar Bend Mizell,0,0
mlickda01,0,66,80,262,193,6,2,1,3698,1337,646,171,472,834,32,46,58,2,5468,20,709,14,18,4.7166035695,Dave Mlicki,0,0
mockga01,0,4,13,55,19,0,0,0,407,155,78,15,72,121,6,13,1,1,621,6,87,5,4,5.1744471744,Garrett Mock,0,0
moehlbr01,0,84,107,332,252,11,6,1,4702,1834,837,199,454,859,37,25,36,3,6844,40,897,45,26,4.8062526584,Brian Moehler,0,0
moelljo01,0,26,36,166,74,4,1,7,1751,596,260,55,176,307,19,28,9,1,2504,38,308,,,4.0091376356,Joe Moeller,0,0
moellro01,0,6,9,52,22,1,1,0,458,174,98,20,100,104,0,11,3,1,717,11,106,,,5.7772925764,Ron Moeller,0,0
moffira01,0,43,52,534,1,0,0,96,2344,766,317,61,286,455,73,32,24,1,3380,306,355,,,3.6514505119,Randy Moffitt,0,0
moforhe01,0,5,13,50,14,6,0,3,472,143,88,21,64,78,9,7,10,0,674,10,94,,,5.0338983051,Herb Moford,0,0
mogrige01,0,132,131,398,261,138,20,20,6797,2352,808,77,565,678,,24,76,1,9568,101,1001,,,3.2096513168,George Mogridge,0,0
mohlemi01,0,14,27,347,20,0,0,10,1251,428,231,45,232,281,25,21,17,2,1869,100,253,2,1,4.9856115108,Mike Mohler,0,0
mohorda01,0,16,21,254,0,0,0,33,1091,378,141,37,99,174,25,13,21,6,1537,121,163,,,3.4894592117,Dale Mohorcic,0,0
monbobi01,0,114,112,343,263,78,18,3,5885,1995,803,211,462,1122,44,20,20,5,8207,27,910,,,3.6841121495,Bill Monbouquette,0,0
mongesi01,0,49,40,435,17,4,0,56,2292,708,300,79,356,471,39,34,11,6,3292,214,342,,,3.5340314136,Sid Monge,0,0
montajo01,0,24,26,223,17,2,0,21,1640,595,289,57,226,260,32,24,14,6,2397,97,314,,,4.7579268293,John Montague,0,0
monteau01,0,3,7,72,7,0,0,4,396,122,74,18,62,58,5,6,6,0,572,31,82,,,5.0454545455,Aurelio Monteagudo,0,0
montejo01,0,90,83,298,244,32,11,5,4957,1604,650,135,513,1081,57,29,29,10,6983,17,728,,,3.5404478515,John Montefusco,0,0
monteri01,0,24,17,210,0,0,0,0,1060,344,152,43,119,212,20,5,4,8,1499,61,170,,,3.8716981132,Rich Monteleone,0,0
montgje01,0,46,52,700,1,0,0,304,2606,785,316,81,296,733,40,33,26,10,3637,549,347,,,3.2739831159,Jeff Montgomery,0,0
montgst01,0,2,8,72,0,0,0,3,271,88,50,20,56,67,7,7,0,0,401,22,52,1,0,4.9815498155,Steve Montgomery,0,0
monzara01,0,16,21,106,32,8,1,1,950,330,154,43,134,201,11,6,11,0,1389,30,176,,,4.3768421053,Ramon Monzant,0,0
mooneji01,0,17,20,92,41,13,3,2,1068,426,168,23,133,116,,7,5,0,1592,29,193,,,4.2471910112,Jim Mooney,0,0
mooreba01,0,26,37,140,99,8,1,3,1799,577,277,58,300,278,14,26,17,1,2627,14,309,,,4.1573096165,Barry Moore,0,0
mooreba02,0,28,48,180,98,16,4,1,2155,704,361,80,365,496,16,28,30,10,3154,36,408,,,4.5229698376,Balor Moore,0,0
moorecy01,0,16,26,147,40,13,3,3,1399,547,252,29,168,181,,8,10,2,2081,63,281,,,4.8634739099,Cy Moore,0,0
mooredo01,0,43,40,416,4,0,0,89,1965,698,267,53,186,416,49,22,8,14,2793,229,308,,,3.6687022901,Donnie Moore,0,0
mooreea01,0,162,154,388,326,230,34,7,8328,2474,856,57,1108,1403,,79,106,1,9129,45,1231,,,2.7752161383,Earl Moore,0,0
mooreeu01,0,9,16,61,29,5,0,3,675,293,137,18,77,75,,2,3,1,1056,15,155,,,5.48,Euel Moore,0,0
moorema01,0,7,5,79,0,0,0,2,259,89,60,11,63,73,3,9,8,1,415,32,72,,,6.2548262548,Marcus Moore,0,0
moorema02,0,32,21,75,73,1,1,0,1230,370,174,43,188,385,7,33,15,2,1763,0,189,8,13,3.8195121951,Matt Moore,0,0
mooremi01,0,161,176,450,440,79,16,2,8495,2858,1381,291,1156,1667,61,135,55,11,12203,6,1516,,,4.3892878164,Mike Moore,0,0
moorera02,0,63,59,365,105,24,5,46,3218,935,484,101,560,612,24,30,15,4,4611,148,522,,,4.0609073959,Ray Moore,0,0
moorero01,0,11,26,80,46,17,0,3,1220,476,225,11,239,154,,13,15,0,1878,25,260,,,4.9795081967,Roy Moore,0,0
moorewh01,0,30,29,133,60,18,4,4,1540,450,214,25,292,228,,9,24,1,2258,42,243,,,3.7519480519,Whitey Moore,0,0
moorewi01,0,51,44,261,32,14,2,49,2073,732,284,25,232,204,,14,3,2,3044,160,356,,,3.6989869754,Wilcy Moore,0,0
moosebo01,0,76,71,289,160,35,13,19,3913,1308,507,75,387,827,59,25,30,6,5501,59,566,,,3.4983388704,Bob Moose,0,0
mootyja01,0,16,23,111,38,14,1,8,1301,434,194,33,194,145,,20,4,2,1896,44,227,,,4.0261337433,Jake Mooty,0,0
moralfr01,0,23,29,300,47,0,0,11,1458,480,244,60,221,383,19,25,28,17,2136,66,263,21,19,4.5185185185,Franklin Morales,0,0
moranha01,0,23,17,73,41,21,4,2,1123,371,139,10,131,163,,5,31,0,1532,23,181,,,3.3419412289,Harry Moran,0,0
morehda01,0,40,64,177,134,19,6,1,2458,730,378,78,463,627,9,41,12,1,3608,15,430,,,4.1521562246,Dave Morehead,0,0
morehse01,0,5,19,132,24,3,0,5,955,357,170,34,110,184,15,7,7,5,1407,38,190,,,4.8062827225,Seth Morehead,0,0
morenju01,0,18,22,73,45,14,0,2,1010,349,159,31,157,119,,3,7,1,1483,15,181,,,4.2504950495,Julio Moreno,0,0
morenle01,0,48,57,141,105,62,10,3,2646,797,289,17,331,356,,24,26,1,3573,30,394,,,2.9489795918,Lew Moren,0,0
moretro01,0,47,27,168,82,24,5,12,2170,656,294,61,339,408,20,26,11,2,3094,37,322,,,3.6580645161,Roger Moret,0,0
morgacy01,0,78,78,210,172,107,15,3,4336,1180,403,18,578,667,,59,95,5,5497,29,586,,,2.5094557196,Cy Morgan,0,0
morgami01,0,141,186,597,411,46,10,8,8317,2943,1303,270,938,1403,77,105,73,5,11872,56,1431,11,6,4.2300108212,Mike Morgan,0,0
morgato01,0,67,47,443,61,18,7,64,3070,1040,410,95,300,364,34,12,40,3,4293,204,467,,,3.6058631922,Tom Morgan,0,0
morinmi01,0,8,6,107,0,0,0,1,283,87,44,6,28,95,8,3,5,0,397,20,50,4,6,4.1978798587,Mike Morin,0,0
mormaal01,0,6,7,176,0,0,0,3,428,161,76,21,75,98,10,7,5,1,652,26,81,,,4.7943925234,Alvin Morman,0,0
morribr01,0,18,12,187,0,0,0,0,592,184,61,17,80,140,11,17,10,1,839,51,70,11,9,2.7820945946,Bryan Morris,0,0
morried01,0,171,122,311,307,297,29,1,8034,2468,838,42,498,1217,,84,60,0,11120,4,1312,,,2.8162808066,Ed Morris,0,0
morried02,0,42,45,140,78,43,2,6,2022,702,314,20,293,256,,10,12,1,3016,39,375,,,4.1928783383,Ed Morris,0,0
morrija02,0,254,186,549,527,175,28,0,11472,3567,1657,389,1390,2478,99,206,58,27,16120,10,1815,,,3.8998430962,Jack Morris,0,0
morrijo04,0,103,80,297,164,90,13,23,4605,1574,622,57,506,546,,30,28,1,6524,95,737,,,3.6469055375,Johnny Morrison,0,0
morrijo06,0,11,7,132,10,2,0,2,697,227,102,19,86,137,17,18,8,2,997,41,117,,,3.9512195122,John Morris,0,0
morrima01,0,121,92,307,276,23,8,4,5418,1867,799,175,509,1214,36,30,74,9,7669,12,889,73,42,3.9817275748,Matt Morris,0,0
morrimi01,0,20,39,65,62,55,1,0,1514,571,288,20,325,254,,21,33,0,2152,4,508,,,5.1360634082,Mike Morrison,0,0
morrobr01,0,44,43,236,113,4,4,16,2306,687,360,84,347,788,9,37,25,2,3293,53,387,15,26,4.2150910668,Brandon Morrow,0,0
mortecl01,0,6,11,74,13,0,0,0,502,167,87,26,74,112,5,8,9,0,733,22,102,6,7,4.6792828685,Clayton Mortensen,0,0
mortoca01,0,87,92,255,242,51,13,1,4946,1753,684,120,565,650,65,18,27,9,7113,4,776,,,3.7339264052,Carl Morton,0,0
mortoch02,0,45,70,158,157,3,2,0,2627,935,442,70,329,611,20,39,76,3,3857,0,500,46,26,4.5428245147,Charlie Morton,0,0
mortogu01,0,98,88,317,185,82,19,6,4889,1520,567,27,583,830,,35,22,5,6750,79,747,,,3.1313151974,Guy Morton,0,0
moscogu01,0,13,14,70,26,0,0,0,668,206,106,28,86,166,4,14,8,1,956,11,119,2,5,4.2844311377,Guillermo Moscoso,0,0
moseldu01,0,15,21,101,53,0,0,0,1075,397,186,43,117,199,10,10,9,2,1543,17,202,7,14,4.671627907,Dustin Moseley,0,0
moselea01,0,49,48,136,100,65,12,3,2567,775,286,13,340,469,,28,6,0,3471,26,367,,,3.0081807557,Earl Moseley,0,0
moskapa01,0,32,27,148,92,7,4,5,1901,650,297,67,243,374,18,25,6,15,2727,13,315,,,4.2183061547,Paul Moskau,0,0
mossda01,0,22,19,74,61,0,0,0,1085,340,181,47,195,204,10,27,18,5,1589,6,200,18,9,4.5041474654,Damian Moss,0,0
mossido01,0,101,80,460,165,55,8,50,4644,1493,590,156,385,932,34,12,19,6,6464,148,672,,,3.4302325581,Don Mossi,0,0
mossra01,0,22,18,112,42,13,3,2,1248,474,229,29,189,109,,4,11,1,1887,28,272,,,4.9543269231,Ray Moss,0,0
motagu01,0,39,45,743,0,0,0,10,2570,762,375,90,331,696,50,32,24,4,3604,212,396,25,28,3.939688716,Guillermo Mota,0,1
motteja01,0,26,14,368,0,0,0,60,1000,278,117,37,97,324,12,7,11,1,1355,144,127,8,14,3.159,Jason Motte,0,0
mouldgl01,0,7,8,66,11,0,0,4,482,188,93,13,98,50,,5,1,1,745,37,105,,,5.2095435685,Glen Moulder,0,0
mountbi01,0,31,24,57,57,56,5,0,1511,504,182,11,110,164,,35,27,0,2121,0,288,,,3.2521508934,Bill Mountjoy,0,0
mountfr01,0,58,83,143,142,137,9,1,3647,1273,469,23,309,383,,26,18,0,4620,1,812,,,3.472168906,Frank Mountain,0,0
moyerja01,0,269,209,696,638,33,10,0,12222,4231,1926,522,1155,2441,69,57,146,12,17356,15,2076,73,61,4.2547864507,Jamie Moyer,0,0
moylape01,0,22,9,331,0,0,0,4,859,256,90,18,121,221,28,7,12,1,1205,50,111,15,9,2.82887078,Peter Moylan,0,0
muffebi01,0,16,23,125,32,7,1,15,1129,407,181,38,132,188,18,7,12,0,1653,52,213,,,4.3286093888,Billy Muffett,0,0
mujiced01,0,24,28,494,4,0,0,50,1640,551,234,76,89,423,20,9,7,5,2224,179,250,15,16,3.8524390244,Edward Mujica,0,0
mulcahu01,0,45,89,220,143,63,5,9,3485,1271,579,69,487,314,,36,39,4,5161,48,695,,,4.4857962697,Hugh Mulcahy,0,0
muldema01,0,103,60,205,203,25,10,0,3942,1352,611,141,412,834,15,47,50,1,5562,1,657,51,29,4.1849315068,Mark Mulder,0,0
mulhote01,0,124,142,685,332,46,10,5,7727,2833,1262,293,681,1325,65,64,70,3,11060,128,1396,27,24,4.4097321082,Terry Mulholland,0,0
mullato01,0,284,220,555,504,468,30,15,13594,4195,1537,98,1408,1803,,165,82,1,10812,52,2523,,,3.0527438576,Tony Mullane,0,0
mullesc01,0,4,5,75,1,0,0,0,203,76,35,9,35,35,2,2,3,0,313,17,38,4,4,4.6551724138,Scott Mullen,0,0
mullige01,0,228,196,487,428,353,35,8,11060,3518,1156,42,1238,1482,,85,131,2,15638,50,1636,,,2.8220614828,George Mullin,0,0
muncrbo01,0,80,82,288,165,67,11,9,4204,1503,592,108,392,525,,19,15,1,5968,72,669,,,3.8020932445,Bob Muncrief,0,0
mungere01,0,77,56,273,161,54,13,12,3686,1243,523,86,500,564,6,17,11,1,5287,51,574,,,3.8309820944,Red Munger,0,0
mungova01,0,120,115,364,259,123,20,16,6339,1957,815,89,868,1242,,52,33,5,9033,61,957,,,3.4713677236,Van Mungo,0,0
munnsle01,0,4,13,61,15,4,0,2,545,203,96,14,105,58,,10,4,0,826,23,132,,,4.7559633028,Les Munns,0,0
munozbo01,0,11,22,100,38,1,0,1,835,324,160,30,119,153,8,12,10,3,1260,23,181,5,0,5.1736526946,Bobby Munoz,0,0
munozmi01,0,18,20,453,0,0,0,11,1093,408,210,34,174,240,22,18,4,0,1633,109,227,1,0,5.1875571821,Mike Munoz,0,0
munrope01,0,13,19,120,40,0,0,0,946,380,171,31,114,189,7,9,23,0,1419,20,186,20,5,4.8805496829,Peter Munro,0,0
muntesc01,0,3,2,84,0,0,0,0,216,84,38,2,34,22,3,1,3,0,315,23,42,11,4,4.75,Scott Munter,0,0
murakma01,0,5,1,54,1,0,0,9,268,65,34,10,23,100,5,3,3,1,357,21,34,,,3.4253731343,Masanori Murakami,0,0
murast01,0,30,39,167,83,12,2,5,1898,627,281,46,289,360,16,23,4,3,2742,35,311,,,3.9973656481,Steve Mura,0,0
murphda04,0,4,4,68,0,0,0,9,336,110,58,13,59,58,8,7,6,1,493,39,63,,,4.6607142857,Danny Murphy,0,0
murphed01,0,25,25,68,53,39,1,1,1395,537,188,17,111,103,,9,10,0,456,14,276,,,3.6387096774,Ed Murphy,0,0
murphjo04,0,93,53,415,40,17,0,107,3135,985,406,52,444,378,,15,5,0,4471,293,464,,,3.4966507177,Johnny Murphy,0,0
murphro01,0,32,38,597,0,0,0,30,1870,598,252,54,247,520,41,37,5,1,2659,181,277,,,3.6385026738,Rob Murphy,0,0
murphto02,0,68,101,439,147,22,3,59,4332,1425,606,123,493,621,73,67,63,2,6091,204,664,,,3.7770083102,Tom Murphy,0,0
murrada01,0,53,50,518,1,0,0,60,2707,976,386,40,329,400,80,32,14,6,3912,288,448,,,3.8500184706,Dale Murray,0,0
murrage01,0,20,26,110,42,10,0,0,1249,450,249,17,199,114,,9,23,1,1884,36,282,,,5.3827061649,George Murray,0,0
murrahe01,0,2,15,88,15,0,0,0,476,204,113,24,94,94,12,4,10,2,752,14,116,3,1,6.4096638655,Heath Murray,0,0
musseje01,0,23,15,142,19,0,0,3,746,249,119,18,123,125,19,13,7,5,1085,25,132,,,4.3069705094,Jeff Musselman,0,0
mussimi01,0,270,153,537,536,57,23,0,10688,3460,1458,376,785,2813,29,71,60,1,14593,0,1559,41,43,3.6831961078,Mike Mussina,0,0
mutisje01,0,4,11,58,18,1,1,0,429,191,103,25,61,73,6,4,8,1,673,8,111,,,6.4825174825,Jeff Mutis,0,0
myersbr01,0,97,96,381,252,12,3,40,5130,1725,807,247,556,1379,36,42,56,5,7307,82,864,64,34,4.2473684211,Brett Myers,0,0
myersel01,0,55,72,185,127,78,8,7,3306,1148,497,30,440,428,,33,51,2,4747,38,625,,,4.0589836661,Elmer Myers,0,0
myersmi01,0,25,24,883,0,0,0,14,1625,525,258,58,256,429,33,10,43,2,2385,195,278,11,8,4.2867692308,Mike Myers,0,0
myersra01,0,44,63,728,12,1,0,347,2654,758,314,69,396,884,43,32,12,2,3744,548,338,,,3.1944235117,Randy Myers,0,0
myersro01,0,7,5,167,1,0,0,1,719,265,135,28,110,161,6,12,13,1,1070,43,151,2,4,5.0695410292,Rodney Myers,0,0
myricbo01,0,3,6,82,5,0,0,2,419,138,54,10,59,73,8,2,1,0,595,34,62,,,3.4797136038,Bob Myrick,0,0
nabhoch01,0,37,35,141,100,4,2,0,1835,542,268,41,278,405,15,24,20,3,2588,7,289,,,3.9433242507,Chris Nabholz,0,0
naborja01,0,1,25,52,37,13,0,1,809,266,116,3,131,94,,6,8,0,1113,11,156,,,3.8714462299,Jack Nabors,0,0
nagych01,0,129,105,318,297,31,6,0,5864,2188,980,217,586,1242,37,45,51,4,8454,9,1061,11,8,4.5122783083,Charles Nagy,0,0
nagymi01,0,20,13,87,62,11,1,0,1256,431,193,37,210,170,8,14,16,1,1862,8,220,,,4.1488853503,Mike Nagy,0,0
nahemsa01,0,10,8,90,12,3,0,1,673,222,117,8,127,101,,9,7,3,1016,42,138,,,4.6939078752,Sam Nahem,0,0
narlera01,0,43,33,266,52,17,1,58,2106,606,281,80,335,454,22,16,11,3,3022,132,318,,,3.6025641026,Ray Narleski,0,0
narumbu01,0,14,27,96,58,9,2,0,1190,398,196,50,177,220,17,11,12,1,1735,6,218,,,4.4470588235,Buster Narum,0,0
narvech01,0,29,19,112,65,0,0,0,1281,418,220,55,159,358,5,16,9,2,1838,12,228,17,14,4.6370023419,Chris Narveson,0,0
nashji01,0,68,64,201,167,36,11,4,3322,1050,441,108,401,771,36,35,17,4,4697,15,490,,,3.5842865744,Jim Nash,0,0
