playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,Name
maltzgo01,0,20,13,135,0,0,0,33,880,258,88,17,74,136,,2.0,5.0,0,1193.0,106.0,93,,,2.7,Gordon Maltzberger
mamaual01,0,76,67,254,140,78,15,10,3879,1138,416,22,511,625,,21.0,35.0,8,5351.0,79.0,541,,,2.8955916473000003,Al Mamaux
manesse01,0,15,8,215,0,0,0,7,617,219,72,18,37,136,14.0,6.0,4.0,1,836.0,34.0,81,13.0,5.0,3.1507293355000003,Seth Maness
mangule01,0,11,10,85,16,4,1,1,775,343,154,15,72,78,,1.0,1.0,0,1180.0,29.0,174,,,5.3651612903,Leo Mangum
mannich01,0,1,3,57,0,0,0,0,126,35,24,8,31,37,2.0,2.0,0.0,0,189.0,7.0,25,2.0,0.0,5.1428571429000005,Charlie Manning
mannija01,0,38,27,96,62,42,1,13,1716,704,201,7,68,54,,31.0,,0,1170.0,20.0,477,,,3.1625874125999998,Jack Manning
manniru01,0,22,32,84,57,35,4,2,1506,483,175,10,162,212,,9.0,32.0,0,2029.0,26.0,236,,,3.1374501992000003,Rube Manning
manshje01,0,5,9,104,10,0,0,0,536,188,104,19,68,123,8.0,2.0,3.0,0,775.0,22.0,109,6.0,13.0,5.2388059701,Jeff Manship
mantema01,0,14,18,315,0,0,0,93,968,249,146,30,200,396,9.0,19.0,23.0,0,1414.0,196.0,154,6.0,3.0,4.0723140496,Matt Mantei
manueba01,0,7,2,96,0,0,0,0,447,135,64,23,60,109,8.0,6.0,10.0,1,645.0,21.0,71,,,3.8657718120999998,Barry Manuel
manzajo01,0,13,15,267,1,0,0,6,1026,330,179,46,153,300,20.0,16.0,18.0,0,1502.0,83.0,198,12.0,11.0,4.7105263158,Josias Manzanillo
manzara01,0,4,3,53,2,0,0,1,189,55,31,5,56,50,5.0,3.0,5.0,5,298.0,11.0,39,,,4.4285714286,Ravelo Manzanillo
marbefi01,0,148,88,551,187,86,7,101,6202,2049,834,96,686,822,,14.0,38.0,4,8769.0,271.0,971,,,3.6307642695999998,Firpo Marberry
marchph01,0,68,75,185,162,82,6,2,3643,1084,530,81,684,481,,45.0,23.0,5,5309.0,18.0,605,,,3.9280812517,Phil Marchildon
marcujo01,0,65,63,195,132,69,8,7,3298,1269,569,91,344,392,,12.0,9.0,3,4847.0,51.0,630,,,4.6582777441,Johnny Marcum
marcush01,0,61,48,195,167,1,0,1,3090,957,450,140,314,836,19.0,21.0,32.0,2,4305.0,15.0,474,24.0,23.0,3.932038835,Shaun Marcum
maricju01,0,243,142,471,457,244,52,2,10522,3153,1126,320,709,2303,82.0,51.0,40.0,20,14236.0,11.0,1329,,,2.8893746436,Juan Marichal
marioda01,0,15,11,52,34,19,2,0,893,290,113,2,102,87,,4.0,9.0,0,1234.0,14.0,144,,,3.4165733483,Dan Marion
marklcl01,0,12,17,56,21,12,2,0,704,235,107,9,110,90,,7.0,4.0,1,1015.0,24.0,132,,,4.1036931818,Cliff Markle
marlodi01,0,13,15,98,17,3,0,3,730,280,135,28,101,108,1.0,6.0,2.0,0,1081.0,35.0,148,,,4.9931506849,Dick Marlowe
marmoca01,0,23,35,519,13,0,0,117,1731,385,229,49,395,744,22.0,35.0,51.0,7,2521.0,259.0,242,18.0,12.0,3.5719237435,Carlos Marmol
marotmi01,0,50,67,161,150,3,1,0,2754,1078,515,133,262,443,7.0,28.0,32.0,1,3985.0,4.0,563,31.0,32.0,5.0490196078,Mike Maroth
marquja01,0,124,118,377,318,8,5,1,5905,2079,1008,253,769,1174,41.0,56.0,88.0,9,8623.0,26.0,1114,94.0,61.0,4.6089754444999995,Jason Marquis
marquru01,0,201,177,536,403,197,30,19,9920,3233,1130,107,858,1593,,81.0,39.0,5,13657.0,83.0,1443,,,3.0756048387,Rube Marquard
marreco01,0,39,40,118,94,51,7,3,2206,736,300,60,249,297,,11.0,16.0,5,3142.0,15.0,332,,,3.6718041704,Connie Marrero
marshcu01,0,7,7,73,15,1,0,4,555,216,123,8,158,69,,7.0,3.0,1,898.0,30.0,132,,,5.9837837838,Cuddles Marshall
marshev01,0,4,6,70,0,0,0,0,188,70,24,6,22,61,4.0,4.0,2.0,0,271.0,15.0,26,2.0,1.0,3.4468085106,Evan Marshall
marshja01,0,1,4,61,0,0,0,0,148,63,42,4,22,19,6.0,2.0,5.0,0,233.0,17.0,45,5.0,1.0,7.6621621622000005,Jay Marshall
marshmi01,0,97,112,723,24,3,1,188,4160,1281,484,79,514,880,52.0,72.0,31.0,7,5842.0,549.0,548,,,3.1413461538,Mike Marshall
marshru01,0,8,10,64,25,9,0,2,726,272,112,5,106,90,,7.0,8.0,0,1078.0,24.0,151,,,4.1652892562,Rube Marshall
marshse01,0,37,46,396,59,1,0,16,1846,596,264,60,221,537,25.0,20.0,23.0,2,2648.0,79.0,289,34.0,9.0,3.8613217768,Sean Marshall
marteda01,0,23,27,570,0,0,0,36,1511,405,195,48,229,533,30.0,15.0,26.0,5,2118.0,137.0,209,18.0,19.0,3.4844473858,Damaso Marte
martevi01,0,6,3,82,0,0,0,0,249,106,65,16,44,64,5.0,3.0,5.0,0,397.0,14.0,66,2.0,1.0,7.0481927711,Victor Marte
martica04,0,18,12,109,37,0,0,2,892,289,116,18,108,292,14.0,16.0,15.0,2,1265.0,19.0,122,17.0,6.0,3.5112107623,Carlos Martinez
marticr01,0,7,8,135,0,0,0,1,618,196,92,19,52,163,8.0,7.0,3.0,1,855.0,50.0,95,6.0,3.0,4.0194174757,Cristhian Martinez
martide01,0,245,193,692,562,122,30,8,11999,3897,1643,372,1165,2149,71.0,89.0,122.0,30,16754.0,51.0,1835,,,3.6970580882,Dennis Martinez
martifr02,0,12,3,57,10,5,0,0,486,181,68,7,58,68,,4.0,1.0,0,713.0,26.0,80,,,3.7777777778,Fred Martin
martijo05,0,17,14,91,32,5,0,1,871,255,127,25,95,120,9.0,5.0,4.0,1,1192.0,18.0,138,,,3.9368541906,John Martin
martimo01,0,38,34,250,42,8,1,15,1814,607,288,56,249,245,2.0,15.0,27.0,2,2637.0,101.0,320,,,4.2866593164,Morrie Martin
martini01,0,12,19,53,45,0,0,0,796,285,126,34,101,154,3.0,11.0,16.0,0,1168.0,4.0,145,2.0,11.0,4.2738693467,Nick Martinez
martipe02,0,219,100,476,409,46,17,3,8482,2221,919,239,760,3154,30.0,62.0,141.0,6,11394.0,23.0,1006,40.0,32.0,2.9253713747,Pedro Martinez
martipe03,0,7,4,122,1,0,0,3,428,125,63,14,93,114,15.0,2.0,5.0,2,653.0,31.0,78,,,3.9742990654000003,Pedro Martinez
martira02,0,135,88,301,297,37,20,0,5687,1691,772,170,795,1427,41.0,33.0,66.0,7,8075.0,1.0,880,2.0,8.0,3.6652013364,Ramon Martinez
martire01,0,24,35,173,51,3,0,12,1525,509,241,50,256,237,34.0,14.0,5.0,4,2234.0,43.0,295,,,4.2668852459,Renie Martin
martisi01,0,31,32,107,87,14,4,1,1748,568,251,41,237,230,17.0,11.0,5.0,5,2490.0,5.0,294,,,3.8770022883,Silvio Martinez
martisp01,0,29,42,126,63,30,4,6,1777,645,249,16,191,207,,17.0,8.0,0,2533.0,41.0,306,,,3.7833427124,Speed Martin
martiti01,0,55,42,546,2,0,0,115,2502,732,320,53,425,632,57.0,58.0,8.0,7,3544.0,320.0,357,,,3.4532374101,Tippy Martinez
martito02,0,11,9,376,0,0,0,3,950,339,173,36,143,224,19.0,9.0,13.0,1,1415.0,71.0,181,8.0,9.0,4.9168421053,Tom Martin
martzra01,0,17,19,68,45,2,0,7,872,292,122,24,100,78,6.0,4.0,4.0,0,1246.0,12.0,145,,,3.7775229358,Randy Martz
masaoon01,0,3,5,83,0,0,0,1,281,78,44,10,62,88,4.0,5.0,3.0,0,416.0,15.0,45,0.0,0.0,4.227758007099999,Onan Masaoka
masonmi01,0,29,39,140,90,7,2,0,1817,625,305,65,249,363,14.0,17.0,11.0,3,2635.0,14.0,335,,,4.5321959274,Mike Mason
masonro01,0,22,35,232,23,2,1,13,1249,385,186,42,161,286,23.0,11.0,12.0,4,1766.0,76.0,206,,,4.0208166533,Roger Mason
masseni01,0,20,16,387,2,0,0,4,1209,412,182,33,175,339,21.0,29.0,15.0,5,1751.0,100.0,198,11.0,16.0,4.064516128999999,Nick Masset
masteju01,0,64,74,258,184,7,4,0,3603,1181,575,97,498,1004,17.0,66.0,93.0,1,5217.0,17.0,625,40.0,32.0,4.3089092423,Justin Masterson
mastewa02,0,78,100,399,184,70,15,20,4949,1613,760,101,886,815,1.0,33.0,28.0,1,7281.0,115.0,888,,,4.1462921802,Walt Masterson
mastnto01,0,9,5,80,1,0,0,5,282,108,64,13,51,85,12.0,5.0,3.0,0,435.0,34.0,64,4.0,5.0,6.127659574500001,Tom Mastny
mateoju01,0,18,12,219,1,0,0,2,955,298,130,45,85,216,19.0,6.0,21.0,1,1337.0,54.0,136,9.0,15.0,3.6753926702,Julio Mateo
mateoma01,0,2,4,70,0,0,0,0,215,66,37,13,28,84,2.0,3.0,4.0,0,304.0,19.0,42,2.0,3.0,4.6465116279,Marcos Mateo
mathebo01,0,297,248,578,568,525,19,3,14869,5591,1591,69,533,1366,,94.0,48.0,2,11929.0,8.0,3497,,,2.8890308696,Bobby Mathews
mathech01,0,373,188,635,551,434,79,28,14342,4218,1133,91,844,2502,,114.0,59.0,6,19136.0,74.0,1616,,,2.1329661134999998,Christy Mathewson
mathegr01,0,28,33,93,84,4,1,0,1542,491,233,45,202,251,16.0,19.0,7.0,15,2156.0,2.0,247,,,4.079766537,Greg Mathews
mathete01,0,22,21,324,5,0,0,10,1265,429,199,50,180,300,22.0,14.0,7.0,1,1822.0,90.0,212,,,4.24743083,Terry Mathews
mathetj01,0,32,26,362,0,0,0,16,1306,406,185,49,164,357,27.0,10.0,12.0,0,1868.0,121.0,210,4.0,5.0,3.8246554364,T. J. Mathews
matlajo01,0,125,126,361,318,97,30,3,7089,2276,835,161,638,1516,69.0,68.0,26.0,9,9789.0,23.0,970,,,3.180279306,Jon Matlack
matsuda01,0,56,43,158,132,1,0,1,2371,721,391,85,387,720,9.0,31.0,45.0,0,3444.0,6.0,406,18.0,20.0,4.452551666000001,Daisuke Matsuzaka
matteal01,0,36,58,138,94,53,9,4,2533,878,316,22,299,254,,17.0,10.0,6,3493.0,38.0,447,,,3.3683379392000004,Al Mattern
matthmi01,0,14,10,230,10,0,0,1,731,237,123,29,121,175,16.0,19.0,13.0,3,1073.0,47.0,129,11.0,13.0,4.5430916553,Mike Matthews
matthry01,0,9,11,203,0,0,0,0,595,209,82,13,71,116,10.0,14.0,8.0,3,855.0,55.0,91,10.0,11.0,3.7210084034,Ryan Mattheus
mattimi01,0,26,27,58,51,50,5,1,1472,515,209,12,184,132,,13.0,14.0,0,835.0,7.0,364,,,3.8335597826,Mike Mattimore
matulri01,0,19,23,66,58,4,1,0,1065,396,174,32,126,129,18.0,6.0,3.0,4,1545.0,4.0,195,,,4.4112676056,Rick Matula
matusbr01,0,27,41,272,68,0,0,0,1559,550,275,73,195,459,17.0,6.0,15.0,0,2282.0,38.0,295,14.0,18.0,4.762668377200001,Brian Matusz
maulal01,0,84,80,188,168,143,4,1,4304,1662,706,59,518,346,,48.0,25.0,4,1560.0,20.0,1073,,,4.4289033457,Al Maul
maunedi01,0,12,14,53,24,9,3,4,687,240,76,12,52,72,,2.0,6.0,1,949.0,18.0,98,,,2.9868995632999997,Dick Mauney
maurebr01,0,13,16,113,21,0,0,0,632,227,116,25,61,164,3.0,13.0,7.0,0,909.0,17.0,124,4.0,7.0,4.9556962025,Brandon Maurer
mauseti01,0,2,6,79,0,0,0,2,358,123,58,12,55,93,8.0,7.0,2.0,1,529.0,30.0,65,,,4.374301676,Tim Mauser
mayda02,0,26,43,161,97,7,3,0,1982,746,379,123,212,414,11.0,11.0,6.0,0,2896.0,23.0,411,10.0,22.0,5.1629667003,Darrell May
mayerer01,0,91,70,245,165,93,12,6,4281,1415,469,43,345,482,,15.0,54.0,4,5906.0,54.0,600,,,2.9579537491,Erskine Mayer
mayja01,0,72,95,410,161,70,7,19,4687,1645,673,35,617,765,,31.0,88.0,4,6831.0,150.0,808,,,3.8768935353,Jakie May
mayru01,0,152,156,535,360,87,24,12,7866,2314,1007,199,958,1760,56.0,67.0,42.0,18,10902.0,73.0,1150,,,3.4565217391000003,Rudy May
maysal01,0,53,90,150,148,137,3,0,3753,1341,543,26,415,469,,64.0,42.0,0,5496.0,2.0,905,,,3.9064748200999997,Al Mays
maysca01,0,207,126,490,325,231,29,31,9064,2912,979,73,734,862,,34.0,89.0,1,12385.0,125.0,1211,,,2.9162621359,Carl Mays
maysjo01,0,48,70,206,156,10,6,0,2991,1130,559,138,329,512,10.0,47.0,18.0,0,4360.0,14.0,601,23.0,23.0,5.0461384152,Joe Mays
maytr01,0,11,15,58,25,0,0,0,481,186,91,18,48,154,3.0,7.0,6.0,0,705.0,9.0,94,3.0,5.0,5.1081081081,Trevor May
mazzavi01,0,23,23,138,45,0,0,1,1146,432,198,43,155,233,10.0,18.0,16.0,1,1694.0,33.0,219,13.0,15.0,4.664921466,Vin Mazzaro
mcafebi01,0,10,4,83,7,2,0,5,560,237,118,12,81,44,,6.0,4.0,0,861.0,48.0,137,,,5.6892857142999995,Bill McAfee
mcallza01,0,23,29,133,66,0,0,1,1297,459,200,47,145,383,8.0,13.0,10.0,3,1882.0,11.0,241,4.0,14.0,4.1634541249,Zach McAllister
mcanaer01,0,30,49,112,97,21,6,0,1870,599,279,45,268,351,19.0,40.0,19.0,1,2694.0,7.0,321,,,4.028342246,Ernie McAnally
mcandji01,0,37,53,161,110,20,6,4,2314,712,313,73,213,424,36.0,38.0,17.0,1,3197.0,23.0,348,,,3.6521175454000003,Jim McAndrew
mcbeaal01,0,67,50,409,76,22,5,63,3217,1058,373,63,365,575,56.0,35.0,30.0,6,4518.0,186.0,430,,,3.130556419,Al McBean
mcbridi01,0,149,78,237,237,227,10,0,6245,2420,660,19,172,106,,1.0,,0,155.0,0.0,1573,,,2.8534827862,Dick McBride
mcbrike01,0,40,50,151,122,28,7,3,2423,717,340,75,363,503,8.0,25.0,49.0,0,3467.0,15.0,388,,,3.7886917044999997,Ken McBride
mcbrima01,0,6,2,132,0,0,0,2,310,104,50,6,64,98,4.0,7.0,3.0,0,473.0,22.0,60,4.0,1.0,4.3548387097,Macay McBride
mccahbi01,0,16,14,57,40,17,2,0,872,297,124,15,145,76,,8.0,0.0,0,1288.0,9.0,142,,,3.8394495413,Bill McCahan
mccalwi01,0,11,15,134,15,4,0,12,761,249,119,26,103,144,11.0,6.0,11.0,0,1099.0,41.0,134,,,4.2220762155000005,Windy McCall
mccarbr01,0,55,65,211,157,9,4,0,3037,1056,465,123,249,727,19.0,18.0,23.0,3,4269.0,13.0,505,25.0,32.0,4.1340138294,Brandon McCarthy
mccargr01,0,2,3,76,0,0,0,0,188,52,33,10,37,66,2.0,5.0,8.0,0,281.0,10.0,36,,,4.7393617021,Greg McCarthy
mccaski01,0,106,108,380,242,30,11,7,5187,1748,791,154,665,1003,35.0,72.0,34.0,9,7405.0,55.0,876,,,4.1174089069,Kirk McCaskill
mccatst01,0,63,63,221,161,45,7,5,3565,1172,527,124,520,541,20.0,25.0,31.0,0,5177.0,32.0,581,,,3.9913043478,Steve McCatty
mccleky01,0,19,24,268,17,0,0,6,1162,359,163,45,140,260,10.0,20.0,18.0,0,1652.0,54.0,174,17.0,7.0,3.7874354561000003,Kyle McClellan
mcclubo01,0,68,57,698,73,12,1,52,3476,1125,490,104,497,701,39.0,29.0,34.0,30,5005.0,233.0,551,,,3.8060989643000003,Bob McClure
mccluse01,0,26,34,177,51,0,0,6,1291,425,261,61,254,314,11.0,23.0,22.0,0,1941.0,44.0,275,10.0,25.0,5.4585592564,Seth McClung
mcconge01,0,41,51,133,98,58,5,4,2526,739,243,21,242,403,,28.0,24.0,1,3398.0,33.0,356,,,2.5973871734,George McConnell
mccoobi01,0,32,42,292,20,0,0,58,1585,465,211,31,272,471,38.0,37.0,19.0,1,2296.0,163.0,239,,,3.5943217666000002,Billy McCool
mccorha01,0,41,58,103,103,96,10,0,2652,922,261,9,115,157,,34.0,,0,2889.0,4.0,498,,,2.657239819,Harry McCormick
mccorji01,0,265,214,492,485,466,33,1,12827,4092,1155,83,749,1704,,157.0,12.0,0,16884.0,6.0,2095,,,2.4311998129,Jim McCormick
mccormi03,0,134,128,484,333,91,23,12,7141,2281,986,255,795,1321,101.0,75.0,24.0,6,10058.0,69.0,1100,,,3.7280492927999997,Mike McCormick
mcculla01,0,28,31,306,9,0,0,39,1579,427,190,47,252,442,42.0,21.0,10.0,7,2221.0,155.0,219,,,3.2488917036,Lance McCullers
mccurje01,0,3,12,111,0,0,0,1,385,169,84,24,63,60,4.0,4.0,6.0,0,594.0,34.0,91,,,5.8909090909,Jeff McCurry
mccutda01,0,8,11,109,15,0,0,0,573,213,102,28,75,104,7.0,9.0,7.0,0,851.0,20.0,108,11.0,7.0,4.8062827225,Daniel McCutchen
mcdanli01,0,141,119,987,74,18,2,172,6418,2099,821,172,623,1361,136.0,112.0,15.0,5,8971.0,577.0,934,,,3.4538797132999997,Lindy McDaniel
mcdermi02,0,11,33,58,47,27,1,0,1067,443,244,16,191,69,,25.0,5.0,1,0.0,10.0,347,,,6.174320524800001,Mike McDermott
mcdermi03,0,69,69,291,156,54,11,14,3950,1161,572,87,838,757,8.0,39.0,28.0,7,5801.0,86.0,655,,,3.9098734176999996,Mickey McDermott
mcdevda01,0,21,27,155,60,13,4,7,1368,461,223,42,264,303,12.0,34.0,32.0,2,2075.0,37.0,266,,,4.4013157895,Danny McDevitt
mcdonbe01,0,78,70,211,198,24,6,0,3874,1186,561,138,437,894,18.0,33.0,31.0,7,5408.0,5.0,606,,,3.9099122354,Ben McDonald
mcdonja03,0,32,30,131,82,1,0,0,1537,487,239,56,231,442,21.0,19.0,19.0,1,2215.0,11.0,261,19.0,15.0,4.1984385166000004,James McDonald
mcdonji04,0,24,27,136,55,15,3,1,1404,489,222,24,231,158,2.0,7.0,8.0,0,2064.0,30.0,262,,,4.2692307692,Jim McDonald
mcdowja01,0,127,87,277,275,62,13,0,5667,1854,809,173,606,1311,29.0,63.0,48.0,5,7966.0,0.0,874,,,3.8544203282,Jack McDowell
mcdowro01,0,70,70,723,2,0,0,159,3150,1045,385,50,410,524,98.0,37.0,28.0,11,4517.0,430.0,454,,,3.3,Roger McDowell
mcdowsa01,0,141,134,425,346,103,23,14,7477,1948,879,164,1312,2453,74.0,140.0,59.0,7,10587.0,39.0,999,,,3.174134011,Sam McDowell
mcelrch01,0,38,30,654,7,0,0,17,2218,724,320,66,362,604,46.0,31.0,11.0,0,3233.0,179.0,366,1.0,5.0,3.8954012624,Chuck McElroy
mcenawi01,0,12,17,269,0,0,0,29,1049,380,146,25,95,148,28.0,5.0,8.0,2,1503.0,124.0,165,,,3.757864633,Will McEnaney
mcfarch02,0,34,61,106,96,81,6,2,2524,893,313,15,192,307,,19.0,20.0,4,3554.0,10.0,474,,,3.3482567352999997,Chappie McFarland
mcfartj01,0,10,5,105,2,0,0,0,521,205,75,13,59,118,12.0,5.0,4.0,0,774.0,29.0,85,7.0,1.0,3.8867562380000003,T. J. McFarland
mcgafan01,0,38,33,363,62,3,1,24,2500,773,313,55,294,610,38.0,30.0,16.0,16,3505.0,112.0,351,,,3.3804,Andy McGaffigan
mcgeebi01,0,46,41,197,102,31,9,6,2559,861,354,53,355,340,,16.0,6.0,2,3700.0,37.0,422,,,3.735052755,Bill McGee
mcgeeja01,0,21,11,297,0,0,0,26,779,192,80,21,72,319,12.0,9.0,5.0,0,1037.0,68.0,82,3.0,7.0,2.7727856226,Jake McGee
mcgilwi01,0,72,74,168,150,116,2,1,3753,1381,638,26,701,510,,27.0,11.0,0,853.0,17.0,956,,,4.5899280576,Willie McGill
mcginda01,0,15,30,210,28,4,2,10,1226,442,232,34,225,293,24.0,24.0,18.0,2,1868.0,64.0,259,,,5.1092985318,Dan McGinn
mcginjo01,0,246,142,465,381,314,32,24,10324,3276,1016,52,812,1068,,30.0,182.0,4,14495.0,73.0,1438,,,2.6571096474,Joe McGinnity
mcginju01,0,102,79,187,186,177,18,0,4811,1572,525,21,294,562,,11.0,47.0,0,5137.0,1.0,958,,,2.9463728954,Jumbo McGinnis
mcglike01,0,7,3,74,0,0,0,0,236,77,24,7,36,76,8.0,2.0,1.0,0,340.0,27.0,29,1.0,0.0,2.7457627119,Kevin McGlinchy
mcgloji01,0,67,77,256,201,36,11,3,3901,1247,522,125,418,709,30.0,49.0,25.0,3,5424.0,28.0,580,,,3.6129197642000004,Jim McGlothlin
mcgloly01,0,86,93,318,201,41,13,2,4493,1553,663,127,572,939,63.0,27.0,25.0,3,6469.0,37.0,735,,,3.9841976407999997,Lynn McGlothen
mcglyst01,0,17,33,67,51,43,3,2,1428,448,156,6,144,157,,13.0,7.0,2,1931.0,15.0,215,,,2.9495798319,Stoney McGlynn
mcgowdu01,0,26,29,172,69,3,1,1,1517,493,263,58,219,413,9.0,37.0,22.0,1,2209.0,25.0,289,2.0,22.0,4.6809492419,Dustin McGowan
mcgrabo01,0,26,38,168,47,17,1,6,1774,677,317,31,265,164,,14.0,10.0,2,2608.0,78.0,393,,,4.8246899662,Bob McGraw
mcgratu01,0,96,92,824,39,5,1,180,4544,1318,528,108,582,1109,128.0,63.0,22.0,4,6313.0,541.0,597,,,3.1373239437000002,Tug McGraw
mcgresc01,0,138,108,356,309,83,23,5,6422,2245,949,235,518,904,26.0,28.0,26.0,12,8982.0,24.0,1031,,,3.9898785425,Scott McGregor
mchalma01,0,12,30,64,44,23,1,1,1075,381,142,7,81,131,,7.0,8.0,0,1472.0,13.0,182,,,3.5665116279,Marty McHale
mchugco01,0,30,24,72,66,0,0,0,1217,396,182,43,107,356,5.0,11.0,17.0,0,1702.0,3.0,192,15.0,11.0,4.0377978636,Collin McHugh
mcintha01,0,71,117,237,188,140,17,7,4950,1555,590,34,539,626,,14.0,96.0,0,6753.0,40.0,778,,,3.2181818181999997,Harry McIntire
mcjamdo01,0,79,80,178,162,137,6,4,4084,1414,519,19,563,593,,79.0,53.0,1,0.0,15.0,816,,,3.431194907,Doc McJames
mckaiar01,0,26,21,165,34,8,1,16,1459,529,230,26,208,188,,6.0,3.0,0,2175.0,70.0,270,,,4.2563399589,Archie McKain
mckaiha01,0,18,23,103,24,7,1,6,1144,435,209,21,193,136,,5.0,16.0,1,1747.0,53.0,254,,,4.9326923077,Hal McKain
mckeola01,0,46,64,116,115,110,4,0,2937,979,404,31,206,474,,26.0,34.0,0,4183.0,1.0,643,,,3.7139938713,Larry McKeon
mclaide01,0,131,91,280,264,105,29,2,5658,1646,711,242,548,1282,24.0,27.0,26.0,9,7719.0,8.0,778,,,3.3928950158999998,Denny McLain
mclaubo01,0,10,20,156,21,5,2,9,939,335,156,22,123,188,16.0,14.0,14.0,2,1380.0,62.0,186,,,4.4856230032,Bo McLaughlin
mclauby01,0,16,25,129,35,5,0,16,1135,403,215,47,171,248,25.0,17.0,12.0,1,1683.0,49.0,226,,,5.1145374449,Byron McLaughlin
mclaujo01,0,29,28,250,12,0,0,36,1346,440,192,46,198,268,29.0,10.0,6.0,0,1932.0,142.0,219,,,3.8514115899,Joey McLaughlin
mclisca01,0,92,92,352,209,57,5,6,4827,1685,715,164,552,713,44.0,38.0,27.0,3,6938.0,70.0,824,,,3.9993784960000003,Cal McLish
mcmahdo02,0,90,68,874,2,0,0,153,3932,1054,431,105,579,1003,84.0,75.0,34.0,5,5503.0,506.0,482,,,2.9595625636,Don McMahon
mcmahsa01,0,173,127,321,305,279,14,4,7902,2726,1026,52,945,967,,91.0,25.0,0,4915.0,16.0,1593,,,3.5056947608,Sadie McMahon
mcmicgr01,0,31,29,453,0,0,0,53,1569,483,189,42,193,459,48.0,32.0,9.0,4,2213.0,164.0,215,0.0,1.0,3.2523900574,Greg McMichael
mcmurcr01,0,28,42,212,79,6,3,4,2003,650,303,54,336,349,17.0,18.0,10.0,8,2921.0,36.0,341,,,4.0843734398,Craig McMurtry
mcnalda01,0,184,119,424,396,120,33,2,8190,2488,982,230,826,1512,56.0,59.0,72.0,11,11229.0,7.0,1070,,,3.2373626374,Dave McNally
mcnamti01,0,14,29,98,42,13,4,0,1187,495,210,19,92,88,,6.0,9.0,1,1736.0,35.0,252,,,4.7767481045,Tim McNamara
mcquemi01,0,5,11,73,19,2,0,3,655,212,113,32,112,140,9.0,10.0,4.0,1,968.0,24.0,128,,,4.658015267200001,Mike McQueen
mcquige01,0,85,89,273,173,105,17,14,4729,1382,417,23,401,590,,16.0,30.0,0,6297.0,76.0,577,,,2.3808416156,George McQuillan
mcquihu01,0,88,94,279,204,95,10,16,4685,1703,665,67,489,446,,19.0,18.0,2,6697.0,55.0,784,,,3.8324439701,Hugh McQuillan
mcweedo01,0,37,57,206,118,37,5,6,2844,980,439,56,450,386,,26.0,26.0,3,4235.0,45.0,536,,,4.167721519,Doug McWeeny
mcwilla01,0,78,90,370,224,34,13,3,4675,1548,690,137,542,940,58.0,52.0,52.0,15,6702.0,44.0,768,,,3.985026738,Larry McWilliams
meachru01,0,23,17,218,9,0,0,9,1029,381,169,39,93,198,13.0,11.0,13.0,1,1490.0,83.0,188,1.0,4.0,4.4344023324,Rusty Meacham
meadobr01,0,47,62,336,122,3,0,10,2882,1146,539,139,259,454,44.0,29.0,19.0,2,4208.0,62.0,582,22.0,28.0,5.0496183206,Brian Meadows
meadole01,0,188,180,490,406,219,25,7,9482,3280,1185,84,956,1063,,60.0,90.0,6,13371.0,56.0,1491,,,3.3742881249,Lee Meadows
meadsda01,0,8,4,67,2,0,0,0,265,97,44,12,30,59,2.0,2.0,1.0,0,380.0,29.0,51,,,4.4830188679,Dave Meads
mechegi01,0,84,83,258,243,7,3,0,4297,1441,714,176,594,1050,13.0,38.0,29.0,2,6191.0,3.0,772,25.0,43.0,4.4863858506,Gil Meche
mecirji01,0,29,35,474,0,0,0,12,1581,482,221,41,225,450,28.0,19.0,23.0,1,2263.0,126.0,240,15.0,10.0,3.7741935483999995,Jim Mecir
meddebr01,0,16,7,210,0,0,0,1,704,233,94,27,104,175,11.0,7.0,9.0,0,1027.0,51.0,108,10.0,12.0,3.6051136364,Brandon Medders
medicdo01,0,124,105,312,287,71,16,2,5989,2036,836,151,624,955,48.0,49.0,35.0,6,8471.0,8.0,925,,,3.7689096677,Doc Medich
medinyo01,0,10,9,146,0,0,0,2,438,120,50,10,79,147,10.0,17.0,9.0,0,635.0,43.0,52,2.0,5.0,3.0821917807999997,Yoervis Medina
medlekr01,0,40,22,167,69,2,1,1,1713,527,194,48,139,474,4.0,12.0,15.0,2,2323.0,26.0,215,23.0,8.0,3.057793345,Kris Medlen
meekev01,0,7,11,179,0,0,0,4,588,165,79,15,101,160,9.0,14.0,8.0,0,844.0,52.0,90,11.0,3.0,3.6275510204000003,Evan Meek
meekijo01,0,153,133,324,308,270,9,2,7810,2831,1177,67,1058,900,,114.0,31.0,0,857.0,16.0,1704,,,4.0690140845,Jouett Meekin
meinehe01,0,66,50,165,132,60,7,3,2998,1125,439,47,287,199,,17.0,25.0,1,4353.0,19.0,526,,,3.9536357572000003,Heinie Meine
mejiaje01,0,9,14,113,18,0,0,28,550,196,75,16,76,162,11.0,14.0,7.0,0,813.0,59.0,81,4.0,5.0,3.6818181818,Jenrry Mejia
melanma01,0,19,16,369,0,0,0,121,1127,310,116,22,89,342,10.0,20.0,16.0,0,1516.0,207.0,132,5.0,6.0,2.7790594499,Mark Melancon
